specObjID,class_label,u,g,r,i,z,w1,w2,w3,w4,u_g,g_r,color
1405125357874472960,STAR,24.54934,21.46946,19.60989,18.47001,17.80093,15.376,15.85,12.608,9.004,3.0798799999999993,1.8595700000000015,blue
1039374979138873344,GALAXY,20.67934,18.7577,17.637,17.1525,16.69467,14.136,13.883,12.923,9.601,1.92164,1.1206999999999994,red
299554548630972416,GALAXY,21.04931,18.858,17.68032,17.1676,16.77431,14.385,14.197,12.403,8.954,2.191309999999998,1.1776800000000023,red
338921743064262656,QSO,19.06229,19.00774,18.94072,18.84436,18.75291,16.232,15.047,11.382,9.082,0.05455000000000254,0.06701999999999941,green
4334972295477221376,QSO,22.46201,21.58898,20.19137,19.41099,19.02547,14.985,14.419,10.957,8.428,0.87303,1.3976100000000002,green
348034771185592320,QSO,19.24741,18.81599,18.82659,18.90117,18.74697,14.84,13.983,11.33,9.052,0.43141999999999925,-0.010600000000000165,green
326544815531517952,QSO,18.91755,18.72434,18.62667,18.49412,18.50909,15.507,14.314,11.51,8.523,0.193209999999997,0.09767000000000081,green
8389116877709006848,STAR,20.5366,18.70969,17.98059,17.68499,17.49638,16.041,16.098,12.686,9.026,1.8269100000000016,0.729099999999999,blue
326519526764079104,QSO,19.67887,19.17632,18.66845,18.44189,18.38757,14.986,13.553,10.385,7.817,0.5025499999999994,0.5078700000000005,green
5342463601419769856,GALAXY,24.47697,22.31461,20.664,19.63137,19.44062,15.526,15.303,12.657,8.413,2.162360000000003,1.6506099999999968,red
364807540686481408,STAR,21.90567,19.71572,18.33036,17.3789,16.83199,14.74,14.384,11.602,8.858,2.1899499999999996,1.3853600000000021,blue
4304325607188355072,GALAXY,22.84572,21.69721,19.99482,19.17704,18.84171,15.468,15.234,12.711,8.963,1.1485100000000017,1.7023899999999976,red
324345793265821696,GALAXY,22.6401,21.2779,19.50678,18.77071,18.29173,15.062,15.311,12.014,8.803,1.3622000000000014,1.7711199999999998,red
1405149272252377088,STAR,23.20616,21.09636,19.43445,18.10495,17.32375,14.71,14.699,12.229,8.637,2.1098,1.6619100000000024,blue
1029184985568929792,STAR,24.26613,21.82039,20.26912,18.20959,17.08278,14.406,14.133,12.627,9.31,2.4457400000000007,1.5512699999999988,blue
4330346920776325120,QSO,21.31409,20.85216,20.62391,20.62253,20.30196,17.291,15.734,11.906,8.761,0.46192999999999884,0.22825000000000273,green
5342593893547661312,GALAXY,24.95348,22.49034,20.80688,19.66099,19.19964,15.194,15.306,12.65,9.167,2.463139999999999,1.6834600000000002,red
2315983868978554880,STAR,20.61611,18.72443,17.49891,17.05269,16.95556,14.085,14.113,12.088,9.076,1.8916799999999974,1.225520000000003,blue
3731354145572102144,STAR,20.40365,19.20916,18.74155,18.54416,18.53489,17.565,17.17,13.121,9.152,1.1944899999999983,0.4676100000000005,blue
4552106326554335232,GALAXY,24.2853,21.06295,19.36375,18.69707,18.32684,15.05,14.857,13.009,8.886,3.2223499999999987,1.6992000000000012,red
336662517000464384,GALAXY,19.31397,17.36698,16.31128,15.87964,15.4688,13.509,13.405,12.848,9.263,1.9469899999999996,1.0557000000000016,red
4521729569091508224,STAR,19.91771,18.97787,18.57279,18.42686,18.34731,17.144,17.072,12.767,9.405,0.9398400000000002,0.4050799999999981,blue
4560092628742592512,QSO,19.96047,19.24856,19.21947,19.14876,18.82467,16.027,15.185,11.442,8.661,0.7119099999999996,0.02909000000000006,green
339068802744477696,GALAXY,19.06214,17.21996,16.36152,15.95433,15.64526,13.272,13.114,10.504,8.867,1.842179999999999,0.8584400000000016,red
3259530334710032384,STAR,17.43228,16.15128,15.66712,15.51646,15.46669,14.187,14.229,12.051,8.099,1.2809999999999988,0.48415999999999926,blue
4539811032793896960,STAR,16.73387,16.3983,16.69784,17.23726,17.22964,17.03,16.89,13.095,9.269,0.3355700000000006,-0.29954000000000036,blue
4545375116385867776,QSO,21.95624,21.39609,21.39025,21.29232,20.88751,17.521,16.944,12.632,9.503,0.5601500000000001,0.005839999999999179,green
4253828331274000384,GALAXY,22.69366,22.07934,20.40246,19.46981,19.01031,15.585,15.337,12.159,9.113,0.6143200000000029,1.676879999999997,red
8388225448371574784,STAR,19.32881,17.44878,16.70178,16.42319,16.25529,14.708,15.067,12.496,9.02,1.8800300000000014,0.7469999999999999,blue
4329112718907037696,QSO,22.13511,20.32259,19.73483,19.64663,19.60766,16.06,15.665,11.955,8.43,1.8125199999999992,0.587760000000003,green
326514029205940224,QSO,18.9084,18.76288,18.70321,18.77707,18.65301,15.198,14.149,11.804,8.713,0.1455200000000012,0.059670000000000556,green
3275284688511461376,STAR,17.11092,15.53625,14.90803,14.65134,14.51174,12.882,12.923,13.02,9.515,1.5746699999999993,0.6282200000000007,blue
4545380064188192768,QSO,20.38431,20.04924,19.87773,19.73887,19.61093,16.89,15.194,11.753,9.239,0.3350699999999982,0.17151000000000138,green
2880160607934375936,STAR,18.90592,17.46608,16.85369,16.58687,16.41878,14.845,14.942,11.808,8.335,1.4398399999999967,0.6123900000000013,blue
331037970553399296,GALAXY,19.81093,17.96043,17.02221,16.61287,16.30746,14.041,13.923,12.663,8.596,1.8505000000000003,0.9382199999999976,red
4538507016549980160,GALAXY,23.31869,21.20399,19.4407,18.75537,18.45519,15.21,15.081,12.613,9.216,2.114699999999999,1.7632900000000014,red
801762816355756032,STAR,24.27037,22.63865,21.05836,18.95862,17.81146,14.889,14.656,12.678,9.097,1.6317200000000014,1.580289999999998,blue
334447005902333952,GALAXY,18.73208,16.72331,15.77264,15.31399,14.94602,13.412,13.343,12.093,8.855,2.0087699999999984,0.9506700000000006,red
4561197358654969856,GALAXY,23.17844,21.72925,19.91513,18.97139,18.40049,15.559,15.233,12.689,8.983,1.449189999999998,1.814119999999999,red
328893366798411776,GALAXY,20.39234,18.51005,17.62578,17.23282,16.91168,14.642,14.611,12.151,8.628,1.8822900000000011,0.8842700000000008,red
5396460613366208512,QSO,18.90057,18.36916,18.36828,18.33459,17.99507,15.004,14.102,10.696,9.003,0.5314099999999975,0.0008800000000022123,green
391928644336904192,GALAXY,20.13722,18.62516,17.88562,17.42599,17.12952,14.76,14.683,11.134,8.574,1.5120599999999982,0.7395400000000016,red
4531946501283534848,GALAXY,22.88989,21.61743,20.02387,18.85757,18.40574,14.95,15.011,12.991,9.191,1.2724600000000024,1.59356,red
4308894353399764992,QSO,20.38716,19.84137,19.67869,19.63805,19.40405,16.683,15.23,12.623,9.067,0.5457900000000002,0.1626800000000017,green
4561096478463121408,QSO,19.80988,19.07152,18.84531,18.79931,18.63803,15.791,14.464,11.33,8.848,0.7383600000000001,0.22620999999999825,green
8390249374786279424,STAR,20.43526,18.2732,17.47098,17.21653,17.06764,15.528,16.102,12.322,8.898,2.1620600000000003,0.8022199999999984,blue
4533133698544195584,GALAXY,24.7334,21.33029,19.38383,18.69576,18.30765,14.985,14.815,12.675,9.438,3.403109999999998,1.9464600000000019,red
4555395515169396736,QSO,19.4626,19.19436,19.25542,19.35035,19.18428,15.444,14.565,11.374,9.052,0.2682399999999987,-0.061060000000001224,green
4259485594030462976,QSO,20.56657,20.00087,19.87447,19.89773,19.52216,16.44,15.434,12.11,8.264,0.5656999999999996,0.1264000000000003,green
339004756192159744,QSO,18.86272,18.69566,18.63509,18.37957,18.38101,15.514,14.369,11.343,9.266,0.16705999999999932,0.06056999999999846,green
324423308835579904,GALAXY,20.36268,18.31552,17.29455,16.8541,16.47263,14.18,14.113,12.52,8.631,2.0471600000000016,1.0209699999999984,red
325385381342111744,QSO,19.1821,18.87277,18.29824,17.8763,17.64255,14.641,14.013,11.284,9.09,0.3093299999999992,0.5745299999999993,green
8389177625726441472,STAR,19.58884,18.05151,17.47618,17.25879,17.14916,15.863,15.767,12.719,8.641,1.5373300000000008,0.575330000000001,blue
324374930323957760,QSO,19.07731,18.64518,18.49678,18.52677,18.45765,15.14,13.91,10.85,8.131,0.4321300000000008,0.14839999999999876,green
535982545427261440,QSO,17.9123,17.7155,17.54997,17.62499,17.58897,14.022,12.788,9.974,7.405,0.19679999999999964,0.1655300000000004,green
351293168777455616,GALAXY,19.36287,17.94645,17.14898,16.72919,16.41815,14.238,13.992,10.738,8.998,1.4164200000000022,0.797469999999997,red
340053136267831296,QSO,18.06075,17.93504,17.77963,17.85904,17.93272,14.324,13.042,10.133,7.724,0.125709999999998,0.15540999999999983,green
333286471798646784,QSO,20.66262,20.12567,19.49918,18.92624,18.709,14.954,13.908,10.823,8.715,0.5369500000000009,0.6264900000000004,green
4521718573975230464,GALAXY,25.22663,22.99756,21.04081,19.86575,19.24616,15.642,15.623,12.541,9.42,2.22907,1.9567499999999995,red
4508113761631229952,GALAXY,22.45102,19.47565,18.03594,17.46026,17.12162,14.836,14.448,12.125,8.651,2.975369999999998,1.4397100000000016,red
14101975647896492032,QSO,22.90973,22.58512,21.98483,21.61378,21.55941,16.873,16.374,12.323,8.624,0.32460999999999984,0.6002900000000011,green
8389117152586913792,STAR,20.12956,18.87661,18.45905,18.291,18.24519,16.44,16.149,12.513,8.322,1.252950000000002,0.41755999999999815,blue
340196897413163008,GALAXY,19.98097,18.06141,17.06168,16.5923,16.23149,14.048,13.747,11.276,8.942,1.9195600000000006,0.9997299999999996,red
4330245490828662784,GALAXY,24.56079,22.20938,20.53613,19.49081,19.02952,15.627,15.567,12.123,8.831,2.3514100000000013,1.6732499999999995,red
8394868147954669568,STAR,19.2052,17.89232,17.34715,17.1118,17.03429,15.595,15.505,12.169,9.24,1.3128799999999998,0.5451700000000024,blue
8390290881350227968,STAR,18.94982,16.95465,16.17667,15.90814,15.77274,14.107,14.226,12.044,8.999,1.9951699999999981,0.7779799999999994,blue
4524999512159442944,QSO,22.36282,20.31633,20.01383,19.87493,19.63237,16.769,15.619,12.215,9.079,2.0464899999999986,0.302500000000002,green
338929989401470976,QSO,18.99848,18.90599,18.76906,18.54313,18.43986,15.648,14.368,10.941,8.45,0.09249000000000152,0.13692999999999955,green
4529732084496095232,QSO,22.84122,21.54318,20.18896,19.38769,18.81603,14.612,13.44,10.436,7.873,1.2980400000000003,1.354219999999998,green
409905115214931968,STAR,19.26568,18.11109,17.9111,17.87337,17.85312,17.153,16.92,12.738,9.034,1.154589999999999,0.19998999999999967,blue
8389280155185731584,STAR,20.81359,18.28449,17.06005,16.59959,16.37023,14.336,14.301,12.704,8.715,2.5290999999999997,1.2244400000000013,blue
346829975749421056,QSO,18.22896,18.13343,18.1268,17.95216,17.93436,15.166,13.757,10.503,8.867,0.09553000000000011,0.006630000000001246,green
4549968596558960640,QSO,22.21895,21.35509,19.99019,19.11452,18.79753,15.216,14.949,12.136,9.15,0.863859999999999,1.3649000000000022,green
4541911105069668352,QSO,21.97102,21.5713,21.44036,21.38284,20.98923,17.223,15.867,12.835,8.641,0.3997199999999985,0.1309400000000025,green
1293807477413931008,STAR,20.36373,19.27615,18.98816,18.90521,18.94002,17.374,16.546,12.18,9.04,1.087579999999999,0.28799000000000063,blue
14102076528088340480,QSO,20.71223,20.15776,19.79907,19.41379,19.09605,15.537,14.822,11.424,8.542,0.554470000000002,0.3586899999999993,green
351320381690243072,GALAXY,20.06327,18.12349,16.97278,16.4606,16.05667,13.689,13.535,12.935,9.495,1.939779999999999,1.1507100000000001,red
4529745278635628544,GALAXY,22.63915,21.79031,20.32371,19.37292,18.92756,15.449,15.417,12.324,9.437,0.8488399999999992,1.4666000000000032,red
5342462227030235136,GALAXY,26.15417,20.61551,18.98563,18.36156,17.96858,14.643,14.479,12.489,8.989,5.53866,1.62988,red
4334885708936534016,QSO,20.13981,19.63226,19.29685,19.24719,19.06615,15.079,14.096,10.919,8.468,0.5075500000000019,0.33540999999999954,green
8394839010896533504,STAR,17.97532,16.85448,16.37723,16.16418,16.0898,14.768,14.727,12.649,9.218,1.1208400000000012,0.47724999999999795,blue
3723417595764908032,STAR,20.43289,19.29845,18.86731,18.66132,18.65435,17.234,16.819,12.875,9.261,1.1344400000000014,0.4311399999999992,blue
4562244098137020416,STAR,24.06399,22.52116,20.91864,19.83382,19.18719,16.061,15.891,12.918,9.283,1.5428300000000021,1.6025199999999984,blue
4563488470270760960,GALAXY,23.26602,20.40947,18.73863,18.17379,17.88531,14.94,14.664,11.958,9.074,2.856550000000002,1.6708399999999983,red
384033601412425728,STAR,16.50125,16.24466,16.61562,16.88698,17.09321,16.121,15.54,12.437,9.135,0.2565899999999992,-0.3709600000000002,blue
1417627878656337920,STAR,18.05429,16.37612,15.92692,15.76749,15.59332,14.286,14.411,12.058,9.247,1.6781700000000015,0.4491999999999994,blue
3723388183828865024,STAR,20.57081,17.93412,16.81213,16.42192,16.18907,14.268,14.368,12.723,9.204,2.6366900000000015,1.1219900000000003,blue
4555439220756600832,GALAXY,24.68312,22.35379,20.45729,19.61057,19.17381,15.791,15.771,13.034,9.075,2.329329999999999,1.8964999999999996,red
391834086336915456,STAR,19.13042,17.77777,17.23151,16.97548,16.94901,11.779,11.863,11.872,9.091,1.3526500000000006,0.5462600000000002,blue
3303555056153946112,STAR,19.74522,18.00937,17.23207,16.93171,16.74726,15.042,15.253,13.105,9.477,1.7358499999999992,0.7773000000000003,blue
4517160268527327232,GALAXY,24.12715,22.16694,20.36996,19.46622,18.81999,15.566,15.194,11.81,8.601,1.96021,1.7969800000000014,red
2880189195236698112,STAR,17.70918,16.77318,16.49644,16.38192,16.34623,15.236,15.595,12.489,9.034,0.9359999999999999,0.2767400000000002,blue
324261405748389888,GALAXY,21.80309,19.45341,17.91379,17.33561,17.01244,13.801,13.496,12.015,8.503,2.3496799999999993,1.5396200000000029,red
3287725935930927104,STAR,20.05906,18.88655,18.2726,18.00428,17.82387,16.346,16.47,12.505,8.868,1.172509999999999,0.6139499999999991,blue
340030321401554944,GALAXY,20.48858,18.40471,17.20972,16.70132,16.26696,13.825,13.625,12.297,9.005,2.0838699999999974,1.1949900000000007,red
4561233917416593408,QSO,20.74526,20.30543,20.19082,20.21506,20.065,17.752,16.14,12.386,9.053,0.43982999999999706,0.11461000000000254,green
3259557822500726784,STAR,17.3363,15.73917,15.18949,14.98975,14.92707,13.462,13.49,12.581,8.877,1.5971300000000017,0.5496800000000004,blue
4560134410184448000,QSO,19.02473,19.02372,18.78356,18.34001,18.27715,15.308,14.583,11.479,9.217,0.0010100000000008436,0.24015999999999948,green
4535163676853032960,GALAXY,23.25031,22.46081,20.52336,19.56128,19.06544,15.331,15.214,12.424,9.538,0.7895000000000003,1.9374499999999983,red
4329112444029130752,GALAXY,23.65061,22.06531,20.54686,19.42093,19.05945,15.153,14.916,11.987,8.024,1.5853000000000002,1.5184500000000014,red
8388100653801822208,STAR,21.9746,19.41826,17.95034,16.7239,16.08278,13.78,13.669,11.527,8.866,2.5563399999999987,1.4679199999999994,blue
352452328642603008,STAR,19.37122,17.65764,17.11561,16.83303,16.58642,14.949,15.214,12.187,8.545,1.7135800000000003,0.5420300000000005,blue
386266709561993216,QSO,19.56222,19.30691,19.14366,19.15793,19.23808,15.6,14.217,11.295,8.739,0.2553100000000015,0.1632499999999979,green
4552205007722928128,GALAXY,23.77152,22.27403,20.38296,19.45476,18.95637,15.4,15.051,12.407,9.296,1.497489999999999,1.8910699999999991,red
340047638709692416,GALAXY,19.56969,17.68342,16.78645,16.32482,15.95005,13.727,13.624,11.616,8.767,1.8862699999999997,0.8969700000000032,red
4555548347285657600,QSO,19.22375,18.45704,18.2862,18.22133,17.96667,15.122,13.991,10.374,7.772,0.7667099999999998,0.17083999999999833,green
351290969754200064,GALAXY,20.24673,18.40705,17.33779,16.88302,16.49503,14.196,14.059,12.878,8.876,1.8396799999999978,1.0692600000000034,red
14102007808611604480,QSO,18.38238,17.94474,17.8408,17.80846,17.65598,14.619,13.436,10.512,7.811,0.4376400000000018,0.10393999999999792,green
4256164793936009216,GALAXY,25.23709,21.91013,20.21923,19.20747,18.76287,15.183,15.048,12.788,8.569,3.3269599999999997,1.6908999999999992,red
3723413197718396928,STAR,18.27035,17.14489,16.66707,16.47822,16.40206,14.949,14.947,12.774,8.741,1.1254600000000003,0.47782000000000124,blue
5342516377977903104,GALAXY,25.26825,22.84303,20.84361,19.84364,19.27869,15.846,15.813,12.704,8.686,2.4252199999999995,1.999419999999997,red
3294455772783601664,STAR,16.11824,14.92325,14.63354,14.51897,14.46338,13.198,13.196,12.115,8.683,1.1949900000000007,0.28970999999999947,blue
4515004951244855296,QSO,21.17803,20.72997,20.24912,20.27658,20.07577,15.596,14.722,12.015,8.547,0.4480599999999981,0.4808500000000002,green
531482238311753728,QSO,20.51111,20.33541,20.32823,20.44624,20.1342,16.786,15.683,12.421,8.775,0.17569999999999908,0.007179999999998188,green
4525108913566406656,QSO,21.31792,20.68553,20.4835,20.28271,19.80539,15.716,14.655,12.451,8.661,0.6323900000000009,0.2020300000000006,green
3275249229261465600,STAR,17.95337,16.24359,15.5203,15.2258,15.06524,12.933,13.001,12.517,9.102,1.7097799999999985,0.7232900000000004,blue
4330341148340279296,GALAXY,22.65735,21.86063,20.12794,19.10802,18.44372,15.091,14.742,12.113,8.764,0.7967200000000005,1.7326900000000016,red
325386755731646464,GALAXY,17.88818,16.63334,16.0846,15.76838,15.56421,14.076,13.954,10.19,7.982,1.254839999999998,0.5487400000000022,red
333290594967250944,QSO,19.72247,19.29873,19.27754,19.06829,19.21881,15.302,14.518,11.3,8.624,0.4237400000000022,0.02119000000000071,green
3287642922803030016,STAR,20.11341,17.74577,16.79857,16.48618,16.31061,14.122,14.171,12.511,8.587,2.367639999999998,0.9471999999999987,blue
4555571986785654784,QSO,20.45756,19.63747,19.57032,19.39847,19.05225,16.032,15.047,12.472,9.468,0.8200900000000004,0.0671500000000016,green
3303433834996983808,STAR,18.36575,16.94322,16.31017,16.00787,15.85299,14.154,14.197,12.955,8.993,1.4225299999999983,0.6330500000000008,blue
3723404401625374720,STAR,19.74502,17.33214,16.30296,15.91756,15.71858,13.876,13.972,12.757,9.185,2.4128800000000012,1.0291800000000002,blue
1398514242893670400,GALAXY,17.96895,16.01296,15.00942,14.51186,14.12856,11.793,11.873,11.436,8.948,1.95599,1.0035399999999992,red
344611435743045632,QSO,20.6215,20.07449,19.93868,20.10341,19.5747,15.185,13.985,11.651,8.905,0.5470100000000002,0.13580999999999932,green
4562238600578881536,GALAXY,23.19555,22.22865,20.63336,19.42216,18.86249,15.093,14.966,12.253,8.777,0.9669000000000025,1.5952899999999985,red
4525064933101295616,QSO,21.11183,20.24097,20.05774,20.12003,19.81276,16.948,16.123,12.502,9.326,0.8708600000000004,0.18323000000000178,green
334417868844197888,QSO,22.16287,20.82795,20.29745,19.78297,19.52261,15.715,14.431,11.691,8.723,1.3349200000000003,0.5305,green
325528042975815680,QSO,19.52112,19.21715,19.07192,19.13103,18.99092,15.129,13.855,11.664,8.434,0.30396999999999963,0.14523000000000152,green
1405243830252365824,STAR,24.92582,22.4227,20.51492,19.13794,18.32775,15.398,15.861,12.338,8.814,2.5031200000000027,1.907779999999999,blue
337846420709074944,GALAXY,19.96837,18.07556,17.21954,16.82843,16.53449,14.546,14.355,12.04,9.45,1.8928100000000008,0.8560200000000009,red
4546632403435935744,GALAXY,23.11772,21.39221,19.53353,18.87589,18.48981,15.421,15.071,12.283,9.496,1.7255099999999999,1.8586799999999997,red
386300244666640384,GALAXY,20.775,18.99134,17.94128,17.43678,16.95373,14.487,14.235,12.265,8.996,1.7836599999999976,1.050060000000002,red
347914649540257792,QSO,19.38673,19.22936,19.03607,18.95555,18.92229,15.077,13.808,10.915,8.704,0.15737000000000023,0.19329000000000107,green
8394945388646520832,STAR,18.04437,16.502,15.91545,15.69894,15.583,14.092,14.114,12.573,8.794,1.5423700000000018,0.586549999999999,blue
326522825298962432,GALAXY,19.62829,18.37978,17.68627,17.27156,17.03667,14.751,14.59,10.983,8.589,1.2485099999999996,0.6935099999999998,red
350219495270279168,GALAXY,20.90451,18.92069,17.85541,17.38907,16.99973,14.585,14.424,12.701,9.539,1.983819999999998,1.0652800000000013,red
14124583805953267712,QSO,20.46783,20.24046,19.96835,19.94183,19.96041,15.964,14.895,11.444,9.091,0.22737000000000052,0.27210999999999785,green
332161946298116096,QSO,18.46732,18.30729,18.2177,17.98893,17.96453,15.192,13.682,10.27,8.188,0.16003000000000256,0.08958999999999762,green
4508114586264950784,GALAXY,23.03147,22.24049,20.18385,19.25739,18.77275,14.409,14.398,12.531,8.897,0.7909799999999976,2.0566400000000016,red
4560105822882125824,GALAXY,25.4534,21.78057,19.8456,18.86687,18.6087,15.089,14.865,13.053,9.096,3.6728299999999976,1.9349699999999999,red
387318667328645120,STAR,18.78182,16.79109,16.00712,15.70737,15.52616,13.466,13.489,12.26,9.051,1.9907299999999992,0.7839700000000001,blue
1293678834553481216,STAR,19.61804,18.2937,17.78523,17.61712,17.53998,16.053,15.807,12.157,9.152,1.3243399999999994,0.5084700000000026,blue
3731314563153502208,STAR,20.71811,18.50414,17.4676,17.09098,16.86048,15.005,15.13,13.133,9.6,2.2139699999999998,1.0365399999999987,blue
2316014105548318720,STAR,17.4369,15.8516,15.32835,15.17088,15.11233,13.81,13.88,12.303,8.919,1.585300000000002,0.5232499999999991,blue
4521727370068252672,STAR,17.77063,16.82481,16.44652,16.29663,16.22593,14.98,15.044,12.6,9.438,0.9458200000000012,0.3782899999999998,blue
330052528274171904,GALAXY,19.64206,17.95097,17.15079,16.76012,16.4336,14.425,14.33,12.784,9.182,1.691089999999999,0.800180000000001,red
346950647150569472,QSO,19.04483,18.92202,18.84274,18.712,18.51473,15.89,14.663,11.338,9.176,0.1228100000000012,0.07928000000000068,green
386354120736401408,GALAXY,20.5977,19.10599,17.87919,17.34661,16.99404,14.551,14.297,12.303,8.742,1.4917100000000012,1.2267999999999972,red
327719093731878912,GALAXY,18.69614,17.47309,16.90677,16.44976,16.27267,13.885,13.731,9.652,7.112,1.2230500000000006,0.5663199999999975,red
1026931806433208320,QSO,20.50072,20.07761,20.03821,20.02035,19.92589,16.298,15.563,12.603,8.733,0.4231100000000012,0.039400000000000546,green
4555441694657763328,QSO,19.60306,19.37015,19.54082,19.36301,19.13504,16.43,15.404,12.124,8.766,0.2329100000000004,-0.1706700000000012,green
2972480013422665728,GALAXY,25.32921,22.40352,20.46547,19.56771,19.12136,15.555,15.468,12.668,9.109,2.9256899999999995,1.9380500000000005,red
4517246855068014592,QSO,20.73833,20.2444,20.08028,20.11992,19.98987,17.054,15.934,12.015,8.974,0.4939300000000024,0.1641200000000005,green
408788560972376064,GALAXY,19.98353,18.0107,16.71472,16.19872,15.75435,13.351,13.213,12.056,9.136,1.9728299999999983,1.2959800000000001,red
4561250684968916992,GALAXY,23.20073,22.08701,20.45197,19.58508,18.92809,15.524,15.351,12.458,8.734,1.1137200000000007,1.63504,red
3259481681320503296,STAR,18.59017,16.45224,15.57691,15.27117,15.10678,13.379,13.449,12.371,8.967,2.1379300000000008,0.8753299999999999,blue
4517243281655224320,GALAXY,24.91197,22.26704,20.52532,19.55639,18.91024,15.871,15.557,12.999,9.577,2.6449299999999987,1.7417200000000008,red
4522883226583455744,GALAXY,24.15467,22.49061,20.83992,19.79858,19.33285,15.361,15.229,12.272,9.481,1.6640599999999992,1.6506900000000009,red
4512877946101585920,QSO,25.23762,19.89021,19.01832,18.88577,18.60545,15.495,14.792,11.223,8.512,5.34741,0.8718900000000005,green
4531878881318426624,GALAXY,25.51801,22.14655,20.75719,19.70262,19.10479,15.691,15.78,12.41,9.43,3.371459999999999,1.38936,red
3731298070479085568,STAR,24.42356,20.56424,19.04837,17.97406,17.41283,15.228,15.049,13.131,9.104,3.8593199999999968,1.5158700000000032,blue
351282998294898688,QSO,20.249,19.87167,19.48294,19.00557,18.91619,15.532,14.324,11.248,9.179,0.37732999999999706,0.38873000000000246,green
8394857152838391808,STAR,17.87918,16.73628,16.2504,16.08178,15.99605,14.687,14.617,12.787,9.244,1.142900000000001,0.48588000000000164,blue
4271926842892769280,QSO,26.82081,23.42153,20.98742,19.78711,19.20425,15.003,14.91,12.847,9.28,3.399280000000001,2.4341100000000004,green
1402893074408957952,STAR,23.82021,23.25849,21.13162,19.3936,18.39401,15.305,15.208,12.179,9.053,0.5617200000000011,2.1268699999999967,blue
3259494050826315776,STAR,19.45893,18.10496,17.56411,17.35455,17.24796,16.048,16.164,11.894,8.633,1.3539700000000003,0.5408499999999989,blue
4331462104823650304,GALAXY,23.23741,21.78335,20.10836,19.25372,18.5375,15.322,15.295,12.13,8.78,1.454060000000002,1.6749899999999975,red
4331507184800389120,GALAXY,23.24588,21.58205,19.5703,18.70991,18.27494,15.044,14.836,12.527,8.923,1.6638300000000008,2.0117499999999993,red
4522912913397405696,STAR,24.33508,22.14815,20.76397,19.85789,19.38295,17.639,17.131,12.825,9.489,2.1869300000000003,1.3841800000000006,blue
1402923310978721792,QSO,24.476,22.48935,20.36791,19.23975,18.45534,15.267,15.526,12.456,8.938,1.9866499999999974,2.1214400000000033,green
342280470622398464,GALAXY,18.15195,16.394,15.53177,15.15704,14.77832,13.281,13.291,12.149,8.945,1.757950000000001,0.8622299999999985,red
409874054011447296,QSO,19.36602,19.02429,18.75838,18.56195,18.51947,15.553,13.958,11.183,8.02,0.3417299999999983,0.26591000000000165,green
326568180153608192,STAR,17.97646,16.79464,16.36704,16.23498,16.17716,15.047,15.139,12.489,8.916,1.1818199999999983,0.42760000000000176,blue
1399593139164964864,GALAXY,22.2929,20.03309,18.88325,18.30306,17.92138,15.088,14.811,11.836,8.968,2.259809999999998,1.149840000000001,red
5396496622372018176,QSO,20.22136,19.60959,19.39459,19.43793,19.34675,17.015,15.519,12.159,9.017,0.6117699999999999,0.21499999999999986,green
4525032497508276224,STAR,24.29933,24.6857,22.4588,19.59045,17.9264,14.711,14.585,13.114,9.502,-0.38636999999999944,2.2269000000000005,blue
2315977271908788224,STAR,16.86605,15.53507,14.92833,14.67832,14.56821,12.974,12.978,12.065,9.288,1.330980000000002,0.6067399999999985,blue
4254992439360903168,GALAXY,25.08692,21.09132,19.23342,18.45659,18.04869,14.821,14.767,12.24,8.804,3.9955999999999996,1.8579000000000008,red
1406328223712700416,STAR,24.49023,21.13268,19.54446,18.16586,17.39022,15.039,14.936,12.608,8.901,3.35755,1.5882199999999997,blue
4562162734092015616,GALAXY,22.28909,22.11427,20.91811,19.8077,19.22135,15.867,15.88,12.448,9.208,0.17482000000000042,1.1961600000000026,red
4552062071211317248,GALAXY,25.45481,22.46469,20.55841,19.67436,19.34406,15.403,15.242,12.577,8.803,2.9901199999999974,1.9062800000000024,red
3723503357671874560,STAR,19.48649,17.0851,16.0675,15.67311,15.42689,13.576,13.596,13.032,9.384,2.4013899999999992,1.0176000000000016,blue
3723380212369563648,STAR,18.54476,17.41752,16.95872,16.76081,16.65555,15.294,15.371,12.966,9.133,1.1272400000000005,0.4588000000000001,blue
333272178147485696,GALAXY,19.25236,17.58337,16.84414,16.48812,16.20908,14.168,14.1,12.035,9.264,1.6689900000000009,0.7392299999999992,red
336675161384183808,QSO,19.46959,19.2546,19.01918,18.78451,18.80226,15.599,14.18,11.24,8.702,0.21499000000000024,0.2354200000000013,green
4512639901834172416,QSO,22.15993,20.37646,19.60453,19.08043,18.61224,15.369,14.578,11.221,8.571,1.7834699999999977,0.7719300000000011,green
535930593502849024,STAR,16.83026,15.59377,15.79727,15.94973,16.04742,15.253,15.382,12.629,9.151,1.2364899999999999,-0.20350000000000001,blue
3275327844342851584,STAR,18.69304,17.31004,16.76813,16.5798,16.51129,15.127,15.074,13.118,9.491,1.3829999999999991,0.5419100000000014,blue
8391332668684654592,STAR,19.21702,17.39356,16.76593,16.57034,16.44548,15.074,15.136,12.753,9.016,1.8234600000000007,0.6276299999999999,blue
